-126.05,-18.42
-122.67,-17.899
-119.28,-17.378
-115.9,-16.857
-112.52,-16.336
-109.13,-15.814
-105.75,-15.293
-102.37,-14.772
-98.985,-14.251
-95.602,-13.73
-92.218,-13.209
-88.835,-12.688
-85.452,-12.167
-82.069,-11.646
-78.686,-11.125
-75.303,-10.603
-71.919,-10.082
-68.536,-9.5612
-65.153,-9.0401
-61.77,-8.519
-60.389,-11.543
-59.008,-14.567
-57.627,-17.592
-56.246,-20.616
-54.865,-23.64
-53.484,-26.664
-52.103,-29.688
-50.722,-32.712
-49.341,-35.737
-47.96,-38.761
-46.579,-41.785
-45.198,-44.809
-43.817,-47.833
-42.436,-50.857
-41.054,-53.882
-39.673,-56.906
-38.292,-59.93
-36.911,-62.954
-35.53,-65.978
-34.149,-69.002
-32.768,-72.027
-31.387,-75.051
-30.006,-78.075
-28.625,-81.099
-27.244,-84.123
-25.863,-87.147
-24.482,-90.172
-23.101,-93.196
-21.72,-96.22
